Timestamp,League,Match,Market,Selection,Value Limit,Steam %,Steam Score,Strength,Kickoff Hours,Matchup ID,,,,,,,,,,,,,,,Entry Odds
19/08/2026 7:24:48,Korea Republic - FA Cup,Busan IPark vs Bucheon FC 1995,spread,away -0.0,"1,699","1,813","12,7","71,5",HIGH,"5,1",1633800511,,,,,,,,,,,,,,
19/08/2026 7:26:15,Korea Republic - FA Cup,Busan IPark vs Bucheon FC 1995,spread,away -0.0,"1,699","1,813","12,7","71,5",HIGH,"5,1",1633800511,,,,,,,,,,,,,,
19/08/2026 9:10:24,UEFA - Champions League Qualifiers,Hapoel Beer Sheva vs Sabah FK,spread,away -0.0,"1,952","2,046","9,63","62,3",MEDIUM,"11,9",1633800576,,,,,,,,,,,,,,
19/08/2026 9:10:27,UEFA - Champions League Qualifiers,Hapoel Beer Sheva vs Sabah FK,spread,away -0.0,"1,952","2,046","9,63","62,3",MEDIUM,"11,9",1633800576,,,,,,,,,,,,,,
19/08/2026 9:11:03,Spain - La Liga,Atletico Madrid vs Malaga,spread,home -1.5,"1,752","1,864","12,4","80,2",HIGH,"11,8",1632359428,,,,,,,,,,,,,,
19/08/2026 9:11:03,Spain - La Liga,Atletico Madrid vs Malaga,spread,home -1.5,"1,752","1,864","12,4","80,2",HIGH,"11,8",1632359428,,,,,,,,,,,,,,
19/08/2026 9:11:08,Colombia - Primera B,Tigres vs Envigado,spread,home 0.0,"1,826","1,94","12,21","68,7",MEDIUM,"11,8",1634182895,,,,,,,,,,,,,,
19/08/2026 9:11:08,Colombia - Primera B,Tigres vs Envigado,spread,home 0.0,"1,826","1,94","12,21","68,7",MEDIUM,"11,8",1634182895,,,,,,,,,,,,,,
19/08/2026 9:11:54,UEFA - Champions League Qualifiers,Hapoel Beer Sheva vs Sabah FK,spread,away -0.0,"1,952","2,046","9,63","62,3",MEDIUM,"11,8",1633800576,,,,,,,,,,,,,,
19/08/2026 9:12:21,Spain - La Liga,Atletico Madrid vs Malaga,spread,home -1.5,"1,752","1,864","12,4","80,2",HIGH,"11,8",1632359428,,,,,,,,,,,,,,
19/08/2026 9:12:36,Colombia - Primera B,Tigres vs Envigado,spread,away -0.0,"1,671","1,767","11,35","63,9",MEDIUM,"11,8",1634182895,,,,,,,,,,,,,,
19/08/2026 9:12:38,Colombia - Primera B,Tigres vs Envigado,spread,home 0.0,"1,826","1,945","12,63","71,1",HIGH,"11,8",1634182895,,,,,,,,,,,,,,
19/08/2026 9:15:26,UEFA - Champions League Qualifiers,NEC Nijmegen vs Bodo Glimt,spread,away 0.5,"1,758","1,841","9,52","61,6",MEDIUM,"11,8",1633802561,,,,,,,,,,,,,,
19/08/2026 9:15:32,UEFA - Champions League Qualifiers,NEC Nijmegen vs Bodo Glimt,spread,away 0.5,"1,758","1,841","9,52","61,6",MEDIUM,"11,8",1633802561,,,,,,,,,,,,,,
19/08/2026 9:15:48,Colombia - Primera B,Tigres vs Envigado,spread,away -0.0,"1,671","1,771","11,73",66,MEDIUM,"11,8",1634182895,,,,,,,,,,,,,,
19/08/2026 9:15:52,Colombia - Primera B,Tigres vs Envigado,spread,away -0.0,"1,671","1,771","11,73",66,MEDIUM,"11,8",1634182895,,,,,,,,,,,,,,
19/08/2026 9:17:16,UEFA - Champions League Qualifiers,NEC Nijmegen vs Bodo Glimt,spread,away 0.5,"1,758","1,841","9,52","61,6",MEDIUM,"11,7",1633802561,,,,,,,,,,,,,,
19/08/2026 9:21:15,UEFA - Champions League Qualifiers,NEC Nijmegen vs Bodo Glimt,spread,home -0.5,"1,775","1,863","9,94","64,3",MEDIUM,"11,7",1633802561,,,,,,,,,,,,,,
19/08/2026 9:21:17,UEFA - Champions League Qualifiers,NEC Nijmegen vs Bodo Glimt,spread,home -0.5,"1,775","1,863","9,94","64,3",MEDIUM,"11,7",1633802561,,,,,,,,,,,,,,
19/08/2026 9:23:07,UEFA - Champions League Qualifiers,NEC Nijmegen vs Bodo Glimt,spread,home -0.5,"1,775","1,863","9,94","64,3",MEDIUM,"11,6",1633802561,,,,,,,,,,,,,,
19/08/2026 10:48:21,Colombia - Primera B,Tigres vs Envigado,spread,away -0.0,"1,667","1,769","11,94","67,2",MEDIUM,"10,2",1634182895,,,,,,,,,,,,,,
19/08/2026 10:48:34,Colombia - Primera B,Tigres vs Envigado,spread,away -0.0,"1,667","1,769","11,94","67,2",MEDIUM,"10,2",1634182895,,,,,,,,,,,,,,
19/08/2026 10:50:45,Colombia - Primera B,Tigres vs Envigado,spread,away -0.0,"1,667","1,769","11,94","67,2",MEDIUM,"10,2",1634182895,,,,,,,,,,,,,,
19/08/2026 11:43:52,Korea Republic - FA Cup,Gimpo vs Gimcheon Sangmu,spread,home 0.0,"1,885","2,04","8,52","64,7",MEDIUM,"0,3",1633802496,,,,,,,,,,,,,,
19/08/2026 11:43:55,Korea Republic - FA Cup,Gimpo vs Gimcheon Sangmu,spread,home 0.0,"1,885","2,04","8,52","64,7",MEDIUM,"0,3",1633802496,,,,,,,,,,,,,,
19/08/2026 11:45:59,Korea Republic - FA Cup,Gimpo vs Gimcheon Sangmu,spread,home 0.0,"1,885","2,04","8,52","64,7",MEDIUM,"0,3",1633802496,,,,,,,,,,,,,,
19/08/2026 13:25:05,Spain - La Liga,Atletico Madrid vs Malaga,spread,home -1.5,"1,758","1,889","14,24","92,1",ELITE,"7,6",1632359428,,,,,,,,,,,,,,
19/08/2026 13:28:55,Spain - La Liga,Atletico Madrid vs Malaga,spread,home -1.5,"1,758","1,889","14,24","92,1",ELITE,"7,6",1632359428,,,,,,,,,,,,,,
19/08/2026 13:29:25,Spain - La Liga,Atletico Madrid vs Malaga,spread,home -1.5,"1,758","1,889","14,24","92,1",ELITE,"7,6",1632359428,,,,,,,,,,,,,,
19/08/2026 13:40:12,USA - Major League Soccer,D.C. United vs New England Revolution,spread,away -0.0,"1,833","1,962","13,54","76,1",HIGH,"11,9",1633450340,,,,,,,,,,,,,,
19/08/2026 13:40:17,USA - Major League Soccer,Toronto FC vs Charlotte FC,spread,away -0.0,"1,901","2,018","11,99","67,4",MEDIUM,"11,9",1633447584,,,,,,,,,,,,,,
19/08/2026 13:40:19,USA - Major League Soccer,Philadelphia Union vs Inter Miami,spread,away -0.0,"1,746","1,843","11,01","61,9",MEDIUM,"11,9",1633450339,,,,,,,,,,,,,,
19/08/2026 13:40:24,USA - Major League Soccer,New York Red Bulls vs Nashville SC,spread,away 0.5,"1,73","1,826","10,96","61,7",MEDIUM,"11,9",1633450337,,,,,,,,,,,,,,
19/08/2026 13:40:26,USA - Major League Soccer,New York Red Bulls vs Nashville SC,spread,home 0.0,"1,813","1,92","11,56",65,MEDIUM,"11,9",1633450337,,,,,,,,,,,,,,
19/08/2026 13:40:37,USA - Major League Soccer,D.C. United vs New England Revolution,spread,away -0.0,"1,833","1,962","13,54","76,1",HIGH,"11,9",1633450340,,,,,,,,,,,,,,
19/08/2026 13:40:42,USA - Major League Soccer,Toronto FC vs Charlotte FC,spread,away -0.0,"1,901","2,018","11,99","67,4",MEDIUM,"11,9",1633447584,,,,,,,,,,,,,,
19/08/2026 13:40:46,USA - Major League Soccer,Philadelphia Union vs Inter Miami,spread,away -0.0,"1,746","1,843","11,01","61,9",MEDIUM,"11,9",1633450339,,,,,,,,,,,,,,
19/08/2026 13:40:50,USA - Major League Soccer,New York Red Bulls vs Nashville SC,spread,away 0.5,"1,73","1,826","10,96","61,7",MEDIUM,"11,9",1633450337,,,,,,,,,,,,,,
19/08/2026 13:40:52,USA - Major League Soccer,New York Red Bulls vs Nashville SC,spread,home 0.0,"1,813","1,92","11,56",65,MEDIUM,"11,9",1633450337,,,,,,,,,,,,,,
19/08/2026 13:43:07,USA - Major League Soccer,New York Red Bulls vs Nashville SC,spread,away 0.5,"1,73","1,826","10,96","61,7",MEDIUM,"11,8",1633450337,,,,,,,,,,,,,,
19/08/2026 13:43:09,USA - Major League Soccer,New York Red Bulls vs Nashville SC,spread,home 0.0,"1,813","1,92","11,56",65,MEDIUM,"11,8",1633450337,,,,,,,,,,,,,,
19/08/2026 13:43:12,USA - Major League Soccer,Philadelphia Union vs Inter Miami,spread,away -0.0,"1,746","1,843","11,01","61,9",MEDIUM,"11,8",1633450339,,,,,,,,,,,,,,
19/08/2026 13:43:16,USA - Major League Soccer,Toronto FC vs Charlotte FC,spread,away -0.0,"1,901","2,018","11,99","67,4",MEDIUM,"11,8",1633447584,,,,,,,,,,,,,,
19/08/2026 13:43:20,USA - Major League Soccer,D.C. United vs New England Revolution,spread,away -0.0,"1,833","1,962","13,54","76,1",HIGH,"11,8",1633450340,,,,,,,,,,,,,,
19/08/2026 13:47:01,USA - Major League Soccer,New York Red Bulls vs Nashville SC,spread,home -0.5,"1,813","1,915","11,13","62,6",MEDIUM,"11,7",1633450337,,,,,,,,,,,,,,
19/08/2026 13:47:28,USA - Major League Soccer,New York Red Bulls vs Nashville SC,spread,home -0.5,"1,813","1,915","11,13","62,6",MEDIUM,"11,7",1633450337,,,,,,,,,,,,,,
19/08/2026 13:49:55,USA - Major League Soccer,New York Red Bulls vs Nashville SC,spread,home -0.5,"1,813","1,915","11,13","62,6",MEDIUM,"11,7",1633450337,,,,,,,,,,,,,,
19/08/2026 14:37:11,Poland - 3rd Liga,LKS Lodz II vs Weszlo Warszawa,spread,away -0.0,"1,671","1,851","9,66","73,4",HIGH,"0,4",1633807119,,,,,,,,,,,,,,
19/08/2026 14:40:35,Poland - 3rd Liga,LKS Lodz II vs Weszlo Warszawa,spread,away -0.0,"1,671","1,851","9,66","73,4",HIGH,"0,4",1633807119,,,,,,,,,,,,,,
19/08/2026 14:40:35,Poland - 3rd Liga,LKS Lodz II vs Weszlo Warszawa,spread,away -0.0,"1,671","1,851","9,66","73,4",HIGH,"0,4",1633807119,,,,,,,,,,,,,,
19/08/2026 14:41:04,Brazil - Serie B,Botafogo SP vs Criciuma,spread,away -0.0,"1,862","1,969","11,33","63,7",MEDIUM,"11,9",1633881376,,,,,,,,,,,,,,
19/08/2026 14:41:10,Brazil - Serie B,Botafogo SP vs Criciuma,spread,away -0.0,"1,862","1,969","11,33","63,7",MEDIUM,"11,9",1633881376,,,,,,,,,,,,,,
19/08/2026 14:44:08,Brazil - Serie B,Botafogo SP vs Criciuma,spread,away -0.0,"1,862","1,969","11,33","63,7",MEDIUM,"11,8",1633881376,,,,,,,,,,,,,,
19/08/2026 14:45:04,Colombia - Primera B,Tigres vs Envigado,spread,home 0.0,"1,82","1,942","12,92","72,7",HIGH,"6,3",1634182895,,,,,,,,,,,,,,
19/08/2026 14:49:01,Colombia - Primera B,Tigres vs Envigado,spread,home 0.0,"1,82","1,942","12,92","72,7",HIGH,"6,2",1634182895,,,,,,,,,,,,,,
19/08/2026 14:49:05,Colombia - Primera B,Tigres vs Envigado,spread,home 0.0,"1,82","1,942","12,92","72,7",HIGH,"6,2",1634182895,,,,,,,,,,,,,,
19/08/2026 15:45:10,Colombia - Primera A,Aguilas Doradas vs Llaneros,spread,home -0.5,"1,794","1,891","10,75","60,4",MEDIUM,"7,3",1634182840,,,,,,,,,,,,,,
19/08/2026 15:45:12,Colombia - Primera A,Aguilas Doradas vs Llaneros,spread,home -0.5,"1,794","1,891","10,75","60,4",MEDIUM,"7,3",1634182840,,,,,,,,,,,,,,
19/08/2026 15:48:11,USA - Major League Soccer,Colorado Rapids vs Los Angeles FC,spread,home -0.5,"1,855","1,974","12,5","70,3",HIGH,"11,7",1633454104,,,,,,,,,,,,,,
19/08/2026 15:48:17,Colombia - Primera A,Aguilas Doradas vs Llaneros,spread,home -0.5,"1,794","1,891","10,75","60,4",MEDIUM,"7,2",1634182840,,,,,,,,,,,,,,
19/08/2026 15:52:11,USA - Major League Soccer,Colorado Rapids vs Los Angeles FC,spread,home -0.5,"1,855","1,974","12,5","70,3",HIGH,"11,7",1633454104,,,,,,,,,,,,,,
19/08/2026 15:52:11,USA - Major League Soccer,Colorado Rapids vs Los Angeles FC,spread,home -0.5,"1,855","1,974","12,5","70,3",HIGH,"11,7",1633454104,,,,,,,,,,,,,,
19/08/2026 16:22:28,USA - Major League Soccer,Colorado Rapids vs Los Angeles FC,spread,home -0.5,"1,893","1,995","10,71","60,2",MEDIUM,"11,2",1633454104,,,,,,,,,,,,,,
19/08/2026 16:25:58,USA - Major League Soccer,Colorado Rapids vs Los Angeles FC,spread,home -0.5,"1,893","1,995","10,71","60,2",MEDIUM,"11,1",1633454104,,,,,,,,,,,,,,
19/08/2026 16:25:59,USA - Major League Soccer,Colorado Rapids vs Los Angeles FC,spread,home -0.5,"1,893","1,995","10,71","60,2",MEDIUM,"11,1",1633454104,,,,,,,,,,,,,,
19/08/2026 16:40:01,USA - Major League Soccer,Los Angeles Galaxy vs San Jose Earthquakes,spread,away -0.0,"1,8","2,003","17,05","95,9",ELITE,"11,9",1633450375,,,,,,,,,,,,,,
19/08/2026 16:40:01,USA - Major League Soccer,Los Angeles Galaxy vs San Jose Earthquakes,spread,away -0.0,"1,8","2,003","17,05","95,9",ELITE,"11,9",1633450375,,,,,,,,,,,,,,
19/08/2026 16:43:45,USA - Major League Soccer,Los Angeles Galaxy vs San Jose Earthquakes,spread,away -0.0,"1,8","2,003","17,05","95,9",ELITE,"11,8",1633450375,,,,,,,,,,,,,,
19/08/2026 16:45:37,USA - Major League Soccer,Los Angeles Galaxy vs San Jose Earthquakes,spread,home 0.0,"1,735","1,829","10,71","60,2",MEDIUM,"11,8",1633450375,,,,,,,,,,,,,,
19/08/2026 16:45:38,USA - Major League Soccer,Los Angeles Galaxy vs San Jose Earthquakes,spread,home 0.0,"1,735","1,829","10,71","60,2",MEDIUM,"11,8",1633450375,,,,,,,,,,,,,,
19/08/2026 16:49:34,USA - Major League Soccer,Los Angeles Galaxy vs San Jose Earthquakes,spread,home 0.0,"1,735","1,829","10,71","60,2",MEDIUM,"11,7",1633450375,,,,,,,,,,,,,,
19/08/2026 17:10:14,USA - Major League Soccer,Philadelphia Union vs Inter Miami,spread,away -0.0,"1,752","1,882","14,12","79,4",HIGH,"8,4",1633450339,,,,,,,,,,,,,,
19/08/2026 17:12:51,USA - Major League Soccer,Philadelphia Union vs Inter Miami,spread,away -0.0,"1,752","1,882","14,12","79,4",HIGH,"8,3",1633450339,,,,,,,,,,,,,,
19/08/2026 17:12:54,USA - Major League Soccer,Philadelphia Union vs Inter Miami,spread,away -0.0,"1,752","1,882","14,12","79,4",HIGH,"8,3",1633450339,,,,,,,,,,,,,,
19/08/2026 17:32:07,USA - Major League Soccer,Los Angeles Galaxy vs San Jose Earthquakes,spread,away -0.0,"1,775","1,998","18,58",100,ELITE,11,1633450375,,,,,,,,,,,,,,
19/08/2026 17:32:09,USA - Major League Soccer,Los Angeles Galaxy vs San Jose Earthquakes,spread,away -0.0,"1,775","1,998","18,58",100,ELITE,11,1633450375,,,,,,,,,,,,,,
19/08/2026 17:35:35,USA - Major League Soccer,Los Angeles Galaxy vs San Jose Earthquakes,spread,away -0.0,"1,775","1,998","18,58",100,ELITE,"10,9",1633450375,,,,,,,,,,,,,,
19/08/2026 17:41:08,Spain - La Liga,Atletico Madrid vs Malaga,spread,home -1.5,"1,746","1,878","14,41","93,2",ELITE,"3,3",1632359428,,,,,,,,,,,,,,
19/08/2026 17:43:54,Spain - La Liga,Atletico Madrid vs Malaga,spread,home -1.5,"1,746","1,878","14,41","93,2",ELITE,"3,3",1632359428,,,,,,,,,,,,,,
19/08/2026 17:43:57,Spain - La Liga,Atletico Madrid vs Malaga,spread,home -1.5,"1,746","1,878","14,41","93,2",ELITE,"3,3",1632359428,,,,,,,,,,,,,,
19/08/2026 18:13:58,CONMEBOL - Copa Sudamericana,Montevideo City Torque vs CA Tigre,spread,home 0.0,"1,877",2,"12,7","71,4",HIGH,"8,3",1633450349,,,,,,,,,,,,,,
19/08/2026 18:14:06,CONMEBOL - Copa Sudamericana,Montevideo City Torque vs CA Tigre,spread,home 0.0,"1,877",2,"12,7","71,4",HIGH,"8,3",1633450349,,,,,,,,,,,,,,
19/08/2026 18:18:19,CONMEBOL - Copa Sudamericana,Montevideo City Torque vs CA Tigre,spread,home 0.0,"1,877",2,"12,7","71,4",HIGH,"8,2",1633450349,,,,,,,,,,,,,,
19/08/2026 18:20:29,UEFA - Champions League Qualifiers,Hapoel Beer Sheva vs Sabah FK,spread,away -0.0,"1,943","2,041","10,05",65,MEDIUM,"2,7",1633800576,,,,,,,,,,,,,,
19/08/2026 18:20:31,UEFA - Champions League Qualifiers,Hapoel Beer Sheva vs Sabah FK,spread,away -0.0,"1,943","2,041","10,05",65,MEDIUM,"2,7",1633800576,,,,,,,,,,,,,,
19/08/2026 18:21:27,Brazil - Serie B,Avai vs Sport Recife,spread,away -0.0,"1,926","2,04","11,65","65,5",MEDIUM,"6,2",1633881356,,,,,,,,,,,,,,
19/08/2026 18:21:31,Brazil - Serie B,Avai vs Sport Recife,spread,away -0.0,"1,926","2,04","11,65","65,5",MEDIUM,"6,2",1633881356,,,,,,,,,,,,,,
19/08/2026 18:24:12,UEFA - Champions League Qualifiers,Hapoel Beer Sheva vs Sabah FK,spread,away -0.0,"1,943","2,041","10,05",65,MEDIUM,"2,6",1633800576,,,,,,,,,,,,,,
19/08/2026 18:25:10,Brazil - Serie B,Avai vs Sport Recife,spread,away -0.0,"1,926","2,04","11,65","65,5",MEDIUM,"6,1",1633881356,,,,,,,,,,,,,,
19/08/2026 18:32:58,CONMEBOL - Copa Sudamericana,Montevideo City Torque vs CA Tigre,spread,home 0.0,"1,99","2,107","11,56",65,MEDIUM,8,1633450349,,,,,,,,,,,,,,
19/08/2026 18:33:00,CONMEBOL - Copa Sudamericana,Montevideo City Torque vs CA Tigre,spread,home 0.0,"1,99","2,107","11,56",65,MEDIUM,8,1633450349,,,,,,,,,,,,,,
19/08/2026 18:36:02,USA - Major League Soccer,Portland Timbers vs San Diego FC,spread,away -0.0,"1,694","1,879","16,55","93,1",ELITE,"9,9",1633450374,,,,,,,,,,,,,,
19/08/2026 18:38:26,USA - Major League Soccer,Portland Timbers vs San Diego FC,spread,away -0.0,"1,694","1,879","16,55","93,1",ELITE,"9,9",1633450374,,,,,,,,,,,,,,
19/08/2026 18:38:29,USA - Major League Soccer,Portland Timbers vs San Diego FC,spread,away -0.0,"1,694","1,879","16,55","93,1",ELITE,"9,9",1633450374,,,,,,,,,,,,,,
19/08/2026 18:39:33,UEFA - Champions League Qualifiers,Hapoel Beer Sheva vs Sabah FK,spread,away -0.0,"1,952","2,046","9,63","62,3",MEDIUM,"2,4",1633800576,,,,,,,,,,,,,,
19/08/2026 18:39:35,UEFA - Champions League Qualifiers,Hapoel Beer Sheva vs Sabah FK,spread,away -0.0,"1,952","2,046","9,63","62,3",MEDIUM,"2,4",1633800576,,,,,,,,,,,,,,
19/08/2026 18:41:57,USA - Major League Soccer,Portland Timbers vs San Diego FC,spread,home 0.0,"1,735","1,93","16,99","95,5",ELITE,"9,8",1633450374,,,,,,,,,,,,,,
19/08/2026 18:44:32,USA - Major League Soccer,Portland Timbers vs San Diego FC,spread,home 0.0,"1,735","1,93","16,99","95,5",ELITE,"9,8",1633450374,,,,,,,,,,,,,,
19/08/2026 18:44:34,USA - Major League Soccer,Portland Timbers vs San Diego FC,spread,home 0.0,"1,735","1,93","16,99","95,5",ELITE,"9,8",1633450374,,,,,,,,,,,,,,
19/08/2026 18:48:59,UEFA - Champions League Qualifiers,Hapoel Beer Sheva vs Sabah FK,spread,away -0.0,"1,952","2,046","9,63","62,3",MEDIUM,"2,2",1633800576,,,,,,,,,,,,,,
19/08/2026 18:54:41,CONMEBOL - Copa Sudamericana,Montevideo City Torque vs CA Tigre,spread,home 0.0,"1,99","2,107","11,56",65,MEDIUM,"7,6",1633450349,,,,,,,,,,,,,,
19/08/2026 19:02:57,CONMEBOL - Copa Sudamericana,Montevideo City Torque vs CA Tigre,spread,home 0.0,"1,877","2,121","19,09",100,ELITE,"7,5",1633450349,,,,,,,,,,,,,,
19/08/2026 19:02:59,CONMEBOL - Copa Sudamericana,Montevideo City Torque vs CA Tigre,spread,home 0.0,"1,877","2,121","19,09",100,ELITE,"7,5",1633450349,,,,,,,,,,,,,,
19/08/2026 19:17:36,CONMEBOL - Copa Sudamericana,Montevideo City Torque vs CA Tigre,spread,home 0.0,"1,877","2,132","19,79",100,ELITE,"7,2",1633450349,,,,,,,,,,,,,,
19/08/2026 19:18:32,Colombia - Primera B,Tigres vs Envigado,spread,away -0.0,"1,68","1,776","11,25",76,HIGH,"1,7",1634182895,,,,,,,,,,,,,,
19/08/2026 19:18:34,Colombia - Primera B,Tigres vs Envigado,spread,home 0.0,"1,826","1,954","13,46","90,9",ELITE,"1,7",1634182895,,,,,,,,,,,,,,
19/08/2026 19:19:30,Colombia - Primera B,Tigres vs Envigado,spread,away -0.0,"1,68","1,776","11,25",76,HIGH,"1,7",1634182895,,,,,,,,,,,,,,
19/08/2026 19:19:32,Colombia - Primera B,Tigres vs Envigado,spread,home 0.0,"1,826","1,954","13,46","90,9",ELITE,"1,7",1634182895,,,,,,,,,,,,,,
19/08/2026 19:19:32,Colombia - Primera B,Tigres vs Envigado,spread,away -0.0,"1,68","1,776","11,25",76,HIGH,"1,7",1634182895,,,,,,,,,,,,,,
19/08/2026 19:19:37,Colombia - Primera B,Tigres vs Envigado,spread,home 0.0,"1,826","1,954","13,46","90,9",ELITE,"1,7",1634182895,,,,,,,,,,,,,,
19/08/2026 19:32:15,CONMEBOL - Copa Sudamericana,Montevideo City Torque vs CA Tigre,spread,home 0.0,"1,99","2,147","14,96","84,1",HIGH,7,1633450349,,,,,,,,,,,,,,
19/08/2026 19:32:16,CONMEBOL - Copa Sudamericana,Montevideo City Torque vs CA Tigre,spread,home 0.0,"1,99","2,147","14,96","84,1",HIGH,7,1633450349,,,,,,,,,,,,,,
19/08/2026 19:37:48,USA - Major League Soccer,Los Angeles Galaxy vs San Jose Earthquakes,spread,home 0.0,"1,746","1,847","11,42","64,2",MEDIUM,"8,9",1633450375,,,,,,,,,,,,,,
19/08/2026 19:38:01,USA - Major League Soccer,Los Angeles Galaxy vs San Jose Earthquakes,spread,home 0.0,"1,746","1,847","11,42","64,2",MEDIUM,"8,9",1633450375,,,,,,,,,,,,,,
19/08/2026 19:38:07,USA - Major League Soccer,Los Angeles Galaxy vs San Jose Earthquakes,spread,home 0.0,"1,746","1,847","11,42","64,2",MEDIUM,"8,9",1633450375,,,,,,,,,,,,,,
19/08/2026 19:43:07,CONMEBOL - Copa Sudamericana,Montevideo City Torque vs CA Tigre,spread,home 0.0,"1,99","2,147","14,96","84,1",HIGH,"6,8",1633450349,,,,,,,,,,,,,,
19/08/2026 19:43:38,USA - Major League Soccer,Colorado Rapids vs Los Angeles FC,spread,away 0.5,"1,671","1,782","12,83","72,2",HIGH,"7,8",1633454104,,,,,,,,,,,,,,
19/08/2026 19:43:40,USA - Major League Soccer,Colorado Rapids vs Los Angeles FC,spread,away 0.5,"1,671","1,782","12,83","72,2",HIGH,"7,8",1633454104,,,,,,,,,,,,,,
19/08/2026 19:49:09,USA - Major League Soccer,Colorado Rapids vs Los Angeles FC,spread,away 0.5,"1,671","1,782","12,83","72,2",HIGH,"7,7",1633454104,,,,,,,,,,,,,,
19/08/2026 19:54:47,CONMEBOL - Copa Sudamericana,Montevideo City Torque vs CA Tigre,spread,home 0.0,"1,877","2,132","19,79",100,ELITE,"6,6",1633450349,,,,,,,,,,,,,,
19/08/2026 19:55:02,CONMEBOL - Copa Sudamericana,Montevideo City Torque vs CA Tigre,spread,home 0.0,"1,877","2,132","19,79",100,ELITE,"6,6",1633450349,,,,,,,,,,,,,,
19/08/2026 19:59:45,USA - Major League Soccer,Los Angeles Galaxy vs San Jose Earthquakes,spread,home 0.0,"1,725","1,836","12,48","70,2",HIGH,"8,5",1633450375,,,,,,,,,,,,,,
19/08/2026 19:59:50,USA - Major League Soccer,Los Angeles Galaxy vs San Jose Earthquakes,spread,home 0.0,"1,725","1,836","12,48","70,2",HIGH,"8,5",1633450375,,,,,,,,,,,,,,
19/08/2026 20:00:05,USA - Major League Soccer,Los Angeles Galaxy vs San Jose Earthquakes,spread,home 0.0,"1,725","1,836","12,48","70,2",HIGH,"8,5",1633450375,,,,,,,,,,,,,,
19/08/2026 20:05:56,CONMEBOL - Copa Sudamericana,Montevideo City Torque vs CA Tigre,spread,home 0.0,"1,877","2,132","19,79",100,ELITE,"6,4",1633450349,,,,,,,,,,,,,,
19/08/2026 20:16:07,CONMEBOL - Copa Sudamericana,Montevideo City Torque vs CA Tigre,spread,home 0.0,"1,99","2,147","14,96","84,1",HIGH,"6,3",1633450349,,,,,,,,,,,,,,
19/08/2026 20:16:25,CONMEBOL - Copa Sudamericana,Montevideo City Torque vs CA Tigre,spread,home 0.0,"1,99","2,147","14,96","84,1",HIGH,"6,3",1633450349,,,,,,,,,,,,,,
19/08/2026 20:26:54,CONMEBOL - Copa Sudamericana,Montevideo City Torque vs CA Tigre,spread,home 0.0,"1,99","2,147","14,96","84,1",HIGH,"6,1",1633450349,,,,,,,,,,,,,,
19/08/2026 20:39:13,CONMEBOL - Copa Sudamericana,Montevideo City Torque vs CA Tigre,spread,home 0.0,"1,877","2,132","19,79",100,ELITE,"5,9",1633450349,,,,,,,,,,,,,,
19/08/2026 20:39:15,CONMEBOL - Copa Sudamericana,Montevideo City Torque vs CA Tigre,spread,home 0.0,"1,877","2,132","19,79",100,ELITE,"5,9",1633450349,,,,,,,,,,,,,,
19/08/2026 20:49:41,Colombia - Primera B,Tigres vs Envigado,spread,away -0.0,"1,694","1,791","11,26","85,5",ELITE,"0,2",1634182895,,,,,,,,,,,,,,
19/08/2026 20:49:43,Colombia - Primera B,Tigres vs Envigado,spread,away -0.0,"1,694","1,791","11,26","85,5",ELITE,"0,2",1634182895,,,,,,,,,,,,,,
19/08/2026 20:49:43,CONMEBOL - Copa Sudamericana,Montevideo City Torque vs CA Tigre,spread,home 0.0,"1,877","2,132","19,79",100,ELITE,"5,7",1633450349,,,,,,,,,,,,,,
19/08/2026 20:49:47,Colombia - Primera B,Tigres vs Envigado,spread,away -0.0,"1,694","1,791","11,26","85,5",ELITE,"0,2",1634182895,,,,,,,,,,,,,,
19/08/2026 20:59:48,CONMEBOL - Copa Sudamericana,Montevideo City Torque vs CA Tigre,spread,home 0.0,"1,99","2,147","14,96","84,1",HIGH,"5,5",1633450349,,,,,,,,,,,,,,
19/08/2026 20:59:48,CONMEBOL - Copa Sudamericana,Montevideo City Torque vs CA Tigre,spread,home 0.0,"1,99","2,147","14,96","84,1",HIGH,"5,5",1633450349,,,,,,,,,,,,,,
19/08/2026 21:57:42,Brazil - Serie B,Botafogo SP vs Criciuma,spread,away -0.0,"1,847","2,041","16,05","90,3",ELITE,"4,6",1633881376,,,,,,,,,,,,,,
19/08/2026 21:57:42,Brazil - Serie B,Botafogo SP vs Criciuma,spread,away -0.0,"1,847","2,041","16,05","90,3",ELITE,"4,6",1633881376,,,,,,,,,,,,,,
19/08/2026 21:57:45,Brazil - Serie B,Botafogo SP vs Criciuma,spread,away -0.0,"1,847","2,041","16,05","90,3",ELITE,"4,6",1633881376,,,,,,,,,,,,,,
19/08/2026 22:02:57,CONMEBOL - Copa Libertadores,Cerro Porteno vs Palmeiras,spread,away -0.5,"1,704","1,793","10,36",70,HIGH,2,1633881860,,,,,,,,,,,,,,
19/08/2026 22:07:13,USA - Major League Soccer,Philadelphia Union vs Inter Miami,spread,home 0.0,"1,775","1,876","11,25","63,3",MEDIUM,"3,4",1633450339,,,,,,,,,,,,,,
19/08/2026 22:07:44,CONMEBOL - Copa Libertadores,Cerro Porteno vs Palmeiras,spread,away -0.5,"1,704","1,793","10,36",70,HIGH,"1,9",1633881860,,,,,,,,,,,,,,
